"ID","Gender","Age","Income","SpendingScore","Profession","Experience","FamilySize","normalized_Age","normalized_Income","normalized_SpendingScore","normalized_FamilySize","labels_kmeansmodel","Cluster_Kmeans_label_name"
193,"Male",33,96000,8,"Executive",9,2,-1.00593159929438,-0.280184800259937,-1.52628782155863,-0.89807986243172,9,"Least valuable"
194,"Female",38,45000,91,"Artist",10,4,-0.796634384991541,-1.38418531442375,1.4669183710593,0.126191734516047,4,"Valuable - Young, 'Poor'"
195,"Female",47,8000,16,"Artist",7,2,-0.419899399246423,-2.18512686391514,-1.23778601986051,-0.89807986243172,9,"Least valuable"
196,"Female",35,46000,79,"Executive",1,3,-0.922212713573247,-1.36253824551857,1.03416566851213,-0.385944063957837,4,"Valuable - Young, 'Poor'"
197,"Female",45,78000,28,"Artist",0,2,-0.503618284967561,-0.669832040553046,-0.805033317313344,-0.89807986243172,9,"Least valuable"
198,"Male",32,4000,74,"Artist",1,5,-1.04779104215495,-2.27171513953583,0.85385204245081,0.638327532989931,4,"Valuable - Young, 'Poor'"
199,"Male",32,81000,18,"Executive",1,2,-1.04779104215495,-0.604890833837528,-1.16566056943599,-0.89807986243172,9,"Least valuable"
200,"Male",30,33000,83,"Artist",4,2,-1.13150992787609,-1.64395014128582,1.17841656936119,-0.89807986243172,4,"Valuable - Young, 'Poor'"
201,"Female",21,40000,10,"Healthcare",0,3,-1.50824491362121,-1.49242065894961,-1.4541623711341,-0.385944063957837,9,"Least valuable"
202,"Male",34,85000,16,"Healthcare",9,3,-0.964072156433815,-0.518302558216837,-1.23778601986051,-0.385944063957837,9,"Least valuable"
204,"Female",76,60000,39,"Healthcare",4,2,0.794024443710066,-1.05947928084616,-0.408343339978438,-0.89807986243172,5,"Less valuable - Old"
205,"Female",62,63000,59,"Entertainment",0,2,0.207992243662106,-0.994538074130638,0.312911164266847,-0.89807986243172,5,"Less valuable - Old"
206,"Female",63,10000,52,"Healthcare",8,3,0.249851686522674,-2.14183272610479,0.0604720877809971,-0.385944063957837,9,"Least valuable"
207,"Female",19,55000,61,"Healthcare",0,3,-1.59196379934234,-1.16771462537202,0.385036614691375,-0.385944063957837,4,"Valuable - Young, 'Poor'"
208,"Male",46,93000,12,"Artist",2,1,-0.461758842106992,-0.345126006975455,-1.38203692070957,-1.4102156609056,9,"Least valuable"
209,"Female",48,15000,7,"Doctor",0,2,-0.378039956385855,-2.03359738157893,-1.56235054677089,-0.89807986243172,9,"Least valuable"
210,"Female",80,39000,33,"Engineer",9,4,0.961462215152341,-1.51406772785478,-0.624719691252023,0.126191734516047,5,"Less valuable - Old"
213,"Male",86,12000,70,"Marketing",2,4,1.21261887231575,-2.09853858829445,0.709601141601753,0.126191734516047,7,"Valuable - Old, 'Poor' "
214,"Male",49,50000,82,"Lawyer",8,1,-0.336180513525286,-1.27594996989788,1.14235384414892,-1.4102156609056,4,"Valuable - Young, 'Poor'"
215,"Male",48,95000,68,"Doctor",2,4,-0.378039956385855,-0.30183186916511,0.637475691177225,0.126191734516047,4,"Valuable - Young, 'Poor'"
216,"Female",46,66000,70,"Healthcare",3,3,-0.461758842106992,-0.929596867415119,0.709601141601753,-0.385944063957837,4,"Valuable - Young, 'Poor'"
217,"Male",79,20000,40,"Doctor",6,2,0.919602772291772,-1.92536203705307,-0.372280614766174,-0.89807986243172,5,"Less valuable - Old"
218,"Female",83,35000,99,"Doctor",8,2,1.08704054373405,-1.60065600347547,1.75542017275742,-0.89807986243172,4,"Valuable - Young, 'Poor'"
219,"Female",66,71000,34,"Executive",9,2,0.37543001510438,-0.821361522889256,-0.588656966039759,-0.89807986243172,5,"Less valuable - Old"
220,"Female",59,76000,61,"Unknown",9,1,0.0824139150804,-0.713126178363392,0.385036614691375,-1.4102156609056,4,"Valuable - Young, 'Poor'"
221,"Female",39,84000,33,"Artist",5,3,-0.754774942130972,-0.53994962712201,-0.624719691252023,-0.385944063957837,9,"Least valuable"
222,"Female",95,72000,51,"Engineer",4,2,1.58935385806087,-0.799714453984083,0.0244093625687329,-0.89807986243172,5,"Less valuable - Old"
223,"Male",43,33000,55,"Artist",4,3,-0.587337170688698,-1.64395014128582,0.16866026341779,-0.385944063957837,9,"Least valuable"
224,"Female",93,93000,37,"Healthcare",1,5,1.50563497233973,-0.345126006975455,-0.480468790402966,0.638327532989931,3,"Target - Old"
225,"Female",40,83000,48,"Homemaker",4,1,-0.712915499270404,-0.561596696027183,-0.0837788130680598,-1.4102156609056,9,"Least valuable"
226,"Female",78,23000,8,"Engineer",1,1,0.877743329431204,-1.86042083033755,-1.52628782155863,-1.4102156609056,5,"Less valuable - Old"
227,"Female",25,40000,77,"Artist",5,4,-1.34080714217893,-1.49242065894961,0.962040218087603,0.126191734516047,4,"Valuable - Young, 'Poor'"
228,"Male",76,89000,86,"Healthcare",9,4,0.794024443710066,-0.431714282596146,1.28660474499798,0.126191734516047,7,"Valuable - Old, 'Poor' "
232,"Male",84,7000,28,"Healthcare",0,4,1.12889998659462,-2.20677393282031,-0.805033317313344,0.126191734516047,5,"Less valuable - Old"
233,"Female",67,18000,88,"Lawyer",0,2,0.417289457964949,-1.96865617486341,1.35873019542251,-0.89807986243172,4,"Valuable - Young, 'Poor'"
234,"Female",78,3000,14,"Healthcare",0,4,0.877743329431204,-2.293362208441,-1.30991147028504,0.126191734516047,5,"Less valuable - Old"
236,"Female",29,62000,34,"Healthcare",0,4,-1.17336937073666,-1.01618514303581,-0.588656966039759,0.126191734516047,9,"Least valuable"
237,"Male",91,9000,96,"Healthcare",1,5,1.4219160866186,-2.16347979500997,1.64723199712062,0.638327532989931,7,"Valuable - Old, 'Poor' "
238,"Male",95,36000,35,"Unknown",0,4,1.58935385806087,-1.5790089345703,-0.552594240827495,0.126191734516047,5,"Less valuable - Old"
239,"Male",55,37000,74,"Lawyer",1,4,-0.0850238563618745,-1.55736186566513,0.85385204245081,0.126191734516047,4,"Valuable - Young, 'Poor'"
241,"Male",92,83000,16,"Executive",1,5,1.46377552947916,-0.561596696027183,-1.23778601986051,0.638327532989931,3,"Target - Old"
242,"Female",65,79000,17,"Artist",0,3,0.333570572243812,-0.648184971647874,-1.20172329464825,-0.385944063957837,5,"Less valuable - Old"
243,"Female",84,40000,14,"Healthcare",1,4,1.12889998659462,-1.49242065894961,-1.30991147028504,0.126191734516047,5,"Less valuable - Old"
244,"Female",77,47000,58,"Artist",0,6,0.835883886570635,-1.3408911766134,0.276848439054582,1.15046333146381,7,"Valuable - Old, 'Poor' "
245,"Female",53,4000,20,"Artist",0,4,-0.168742742083012,-2.27171513953583,-1.09353511901146,0.126191734516047,9,"Least valuable"
246,"Female",28,38000,75,"Entertainment",7,2,-1.21522881359723,-1.53571479675996,0.889914767663074,-0.89807986243172,4,"Valuable - Young, 'Poor'"
247,"Male",23,0,96,"Doctor",1,3,-1.42452602790007,-2.35830341515652,1.64723199712062,-0.385944063957837,4,"Valuable - Young, 'Poor'"
248,"Female",32,7000,16,"Artist",1,2,-1.04779104215495,-2.20677393282031,-1.23778601986051,-0.89807986243172,9,"Least valuable"
249,"Female",37,41000,2,"Artist",1,2,-0.83849382785211,-1.47077359004444,-1.74266417283221,-0.89807986243172,9,"Least valuable"
250,"Female",89,65000,0,"Engineer",0,5,1.33819720089746,-0.951243936320292,-1.81478962325674,0.638327532989931,3,"Target - Old"
251,"Male",80,20000,93,"Engineer",1,3,0.961462215152341,-1.92536203705307,1.53904382148383,-0.385944063957837,7,"Valuable - Old, 'Poor' "
252,"Female",27,44000,65,"Doctor",8,1,-1.2570882564578,-1.40583238332892,0.529287515540432,-1.4102156609056,4,"Valuable - Young, 'Poor'"
253,"Female",78,3000,14,"Artist",5,4,0.877743329431204,-2.293362208441,-1.30991147028504,0.126191734516047,5,"Less valuable - Old"
254,"Female",86,72000,13,"Lawyer",7,3,1.21261887231575,-0.799714453984083,-1.34597419549731,-0.385944063957837,5,"Less valuable - Old"
255,"Female",46,27000,32,"Engineer",4,4,-0.461758842106992,-1.77383255471686,-0.660782416464287,0.126191734516047,9,"Least valuable"
256,"Male",59,85000,49,"Lawyer",4,2,0.0824139150804,-0.518302558216837,-0.0477160878557955,-0.89807986243172,5,"Less valuable - Old"
258,"Male",79,73000,96,"Homemaker",6,7,0.919602772291772,-0.77806738507891,1.64723199712062,1.6625991299377,7,"Valuable - Old, 'Poor' "
259,"Female",79,64000,64,"Artist",2,3,0.919602772291772,-0.972891005225465,0.493224790328168,-0.385944063957837,5,"Less valuable - Old"
260,"Male",26,26000,60,"Executive",6,4,-1.29894769931836,-1.79547962362203,0.348973889479111,0.126191734516047,9,"Least valuable"
261,"Female",63,47000,16,"Artist",2,3,0.249851686522674,-1.3408911766134,-1.23778601986051,-0.385944063957837,9,"Least valuable"
262,"Female",52,35000,85,"Doctor",2,6,-0.21060218494358,-1.60065600347547,1.25054201978572,1.15046333146381,7,"Valuable - Old, 'Poor' "
263,"Female",32,31000,24,"Lawyer",2,3,-1.04779104215495,-1.68724427909617,-0.949284218162401,-0.385944063957837,9,"Least valuable"
264,"Female",64,13000,38,"Engineer",3,4,0.291711129383243,-2.07689151938928,-0.444406065190702,0.126191734516047,9,"Least valuable"
265,"Female",37,79000,10,"Homemaker",1,7,-0.83849382785211,-0.648184971647874,-1.4541623711341,1.6625991299377,8,"Less valuable - Young"
267,"Female",40,28000,68,"Artist",1,1,-0.712915499270404,-1.75218548581168,0.637475691177225,-1.4102156609056,4,"Valuable - Young, 'Poor'"
268,"Female",78,36000,79,"Artist",0,3,0.877743329431204,-1.5790089345703,1.03416566851213,-0.385944063957837,5,"Less valuable - Old"
269,"Female",34,8000,76,"Entertainment",6,6,-0.964072156433815,-2.18512686391514,0.925977492875338,1.15046333146381,4,"Valuable - Young, 'Poor'"
270,"Female",52,88000,39,"Artist",1,2,-0.21060218494358,-0.453361351501319,-0.408343339978438,-0.89807986243172,9,"Least valuable"
271,"Male",94,91000,36,"Entertainment",0,4,1.5474944152003,-0.388420144785801,-0.51653151561523,0.126191734516047,5,"Less valuable - Old"
273,"Female",96,1000,76,"Entertainment",0,3,1.63121330092144,-2.33665634625135,0.925977492875338,-0.385944063957837,5,"Less valuable - Old"
274,"Female",18,143000,99,"Artist",0,2,-1.63382324220291,0.737227438283182,1.75542017275742,-0.89807986243172,4,"Valuable - Young, 'Poor'"
275,"Female",37,18000,57,"Artist",1,2,-0.83849382785211,-1.96865617486341,0.240785713842318,-0.89807986243172,9,"Least valuable"
276,"Male",78,65000,89,"Lawyer",1,2,0.877743329431204,-0.951243936320292,1.39479292063477,-0.89807986243172,4,"Valuable - Young, 'Poor'"
278,"Male",93,95000,21,"Artist",1,1,1.50563497233973,-0.30183186916511,-1.05747239379919,-1.4102156609056,5,"Less valuable - Old"
279,"Female",74,78000,12,"Engineer",9,3,0.710305557988929,-0.669832040553046,-1.38203692070957,-0.385944063957837,5,"Less valuable - Old"
280,"Male",68,48000,73,"Healthcare",3,3,0.459148900825518,-1.31924410770823,0.817789317238546,-0.385944063957837,4,"Valuable - Young, 'Poor'"
281,"Female",32,63000,87,"Executive",1,4,-1.04779104215495,-0.994538074130638,1.32266747021024,0.126191734516047,4,"Valuable - Young, 'Poor'"
282,"Female",43,85000,63,"Marketing",1,2,-0.587337170688698,-0.518302558216837,0.457162065115904,-0.89807986243172,4,"Valuable - Young, 'Poor'"
283,"Female",52,43000,58,"Artist",1,3,-0.21060218494358,-1.42747945223409,0.276848439054582,-0.385944063957837,9,"Least valuable"
284,"Female",63,74000,20,"Artist",1,2,0.249851686522674,-0.756420316173738,-1.09353511901146,-0.89807986243172,5,"Less valuable - Old"
285,"Female",33,67000,11,"Healthcare",0,1,-1.00593159929438,-0.907949798509947,-1.41809964592184,-1.4102156609056,9,"Least valuable"
286,"Male",86,59000,40,"Artist",0,1,1.21261887231575,-1.08112634975133,-0.372280614766174,-1.4102156609056,5,"Less valuable - Old"
287,"Female",85,140000,84,"Entertainment",1,1,1.17075942945518,0.672286231567664,1.21447929457345,-1.4102156609056,2,"Most valuable - Old, Rich"
288,"Female",73,31000,47,"Healthcare",1,2,0.668446115128361,-1.68724427909617,-0.119841538280324,-0.89807986243172,5,"Less valuable - Old"
289,"Female",21,5000,91,"Marketing",0,1,-1.50824491362121,-2.25006807063066,1.4669183710593,-1.4102156609056,4,"Valuable - Young, 'Poor'"
290,"Female",93,19000,58,"Engineer",1,3,1.50563497233973,-1.94700910595824,0.276848439054582,-0.385944063957837,5,"Less valuable - Old"
294,"Female",48,50000,36,"Engineer",6,4,-0.378039956385855,-1.27594996989788,-0.51653151561523,0.126191734516047,9,"Least valuable"
295,"Female",73,80000,73,"Entertainment",2,2,0.668446115128361,-0.626537902742701,0.817789317238546,-0.89807986243172,5,"Less valuable - Old"
296,"Female",66,69000,43,"Executive",9,3,0.37543001510438,-0.864655660699601,-0.264092439129381,-0.385944063957837,5,"Less valuable - Old"
297,"Female",79,31000,91,"Engineer",3,3,0.919602772291772,-1.68724427909617,1.4669183710593,-0.385944063957837,7,"Valuable - Old, 'Poor' "
298,"Male",62,87000,41,"Doctor",6,2,0.207992243662106,-0.475008420406492,-0.336217889553909,-0.89807986243172,5,"Less valuable - Old"
300,"Male",32,32000,86,"Entertainment",5,2,-1.04779104215495,-1.66559721019099,1.28660474499798,-0.89807986243172,4,"Valuable - Young, 'Poor'"
301,"Male",85,153787,100,"Entertainment",3,3,1.17075942945518,0.970734370563281,1.79148289796968,-0.385944063957837,2,"Most valuable - Old, Rich"
302,"Male",31,95851,16,"Healthcare",5,2,-1.08965048501552,-0.283410213526808,-1.23778601986051,-0.89807986243172,9,"Least valuable"
303,"Female",31,145015,73,"Healthcare",6,3,-1.08965048501552,0.780846282127105,0.817789317238546,-0.385944063957837,1,"Most valuable - Young, Rich"
304,"Female",38,148539,7,"Healthcare",5,2,-0.796634384991541,0.857130552948934,-1.56235054677089,-0.89807986243172,6,"Target - Young"
305,"Female",90,117319,21,"Lawyer",1,2,1.38005664375803,0.181309061729441,-1.05747239379919,-0.89807986243172,5,"Less valuable - Old"
306,"Female",65,180243,26,"Marketing",6,2,0.333570572243812,1.54342922551853,-0.877158767737872,-0.89807986243172,6,"Target - Young"
307,"Female",63,165052,12,"Artist",4,2,0.249851686522674,1.21458860178005,-1.38203692070957,-0.89807986243172,6,"Target - Young"
308,"Female",61,120487,14,"Doctor",0,2,0.166132800801537,0.249886976021028,-1.30991147028504,-0.89807986243172,6,"Target - Young"
309,"Male",26,112766,83,"Engineer",8,4,-1.29894769931836,0.0827499570041893,1.17841656936119,0.126191734516047,4,"Valuable - Young, 'Poor'"
311,"Male",56,97562,15,"Executive",5,6,-0.0431644135013059,-0.246372078630057,-1.27384874507278,1.15046333146381,8,"Less valuable - Young"
313,"Female",24,118302,100,"Lawyer",5,1,-1.3826665850395,0.202588130463226,1.79148289796968,-1.4102156609056,4,"Valuable - Young, 'Poor'"
316,"Male",72,93921,93,"Lawyer",9,2,0.626586672267792,-0.325189056513791,1.53904382148383,-0.89807986243172,2,"Most valuable - Old, Rich"
317,"Female",54,132046,8,"Homemaker",4,4,-0.126883299222443,0.50010544549592,-1.52628782155863,0.126191734516047,6,"Target - Young"
318,"Male",45,183217,91,"Artist",7,2,-0.503618284967561,1.60780760844251,1.4669183710593,-0.89807986243172,2,"Most valuable - Old, Rich"
319,"Male",66,182937,44,"Marketing",8,1,0.37543001510438,1.60174642914907,-0.228029713917117,-1.4102156609056,6,"Target - Young"
320,"Female",27,68272,56,"Healthcare",8,4,-1.2570882564578,-0.880414726862567,0.204722988630054,0.126191734516047,4,"Valuable - Young, 'Poor'"
321,"Male",36,69841,21,"Engineer",10,2,-0.880353270712678,-0.846450475750351,-1.05747239379919,-0.89807986243172,9,"Least valuable"
323,"Female",89,110667,100,"Healthcare",2,4,1.33819720089746,0.0373127593722317,1.79148289796968,0.126191734516047,7,"Valuable - Old, 'Poor' "
325,"Female",91,102861,40,"Artist",4,1,1.4219160866186,-0.131664260501547,-0.372280614766174,-1.4102156609056,5,"Less valuable - Old"
327,"Female",63,64589,90,"Engineer",7,1,0.249851686522674,-0.960140881640318,1.43085564584704,-1.4102156609056,4,"Valuable - Young, 'Poor'"
328,"Male",52,152755,39,"Engineer",4,2,-0.21060218494358,0.948394595453142,-0.408343339978438,-0.89807986243172,6,"Target - Young"
329,"Female",37,92313,58,"Healthcare",1,5,-0.83849382785211,-0.359997543313309,0.276848439054582,0.638327532989931,8,"Less valuable - Young"
330,"Female",78,98922,2,"Artist",2,3,0.877743329431204,-0.216932064919022,-1.74266417283221,-0.385944063957837,5,"Less valuable - Old"
331,"Male",24,165846,33,"Engineer",0,4,-1.3826665850395,1.23177637449076,-0.624719691252023,0.126191734516047,6,"Target - Young"
333,"Male",84,137641,67,"Healthcare",0,5,1.12889998659462,0.621220796020362,0.60141296596496,0.638327532989931,7,"Valuable - Old, 'Poor' "
335,"Female",67,116126,58,"Entertainment",10,2,0.417289457964949,0.15548410852557,0.276848439054582,-0.89807986243172,2,"Most valuable - Old, Rich"
336,"Female",32,112246,30,"Healthcare",8,3,-1.04779104215495,0.0714934811734995,-0.732907866888816,-0.385944063957837,6,"Target - Young"
337,"Female",39,69384,75,"Healthcare",1,5,-0.754774942130972,-0.856343186240015,0.889914767663074,0.638327532989931,4,"Valuable - Young, 'Poor'"
338,"Female",68,76529,62,"Healthcare",0,2,0.459148900825518,-0.701674878912556,0.421099339903639,-0.89807986243172,5,"Less valuable - Old"
340,"Female",76,68292,55,"Artist",8,2,0.794024443710066,-0.879981785484464,0.16866026341779,-0.89807986243172,5,"Less valuable - Old"
341,"Female",84,173185,99,"Artist",3,1,1.12889998659462,1.39064421318582,1.75542017275742,-1.4102156609056,2,"Most valuable - Old, Rich"
342,"Male",75,142034,82,"Entertainment",1,4,0.752165000849498,0.716316369720785,1.14235384414892,0.126191734516047,2,"Most valuable - Old, Rich"
343,"Male",22,107941,61,"Artist",0,1,-1.46638547076064,-0.0216971504632692,0.385036614691375,-1.4102156609056,4,"Valuable - Young, 'Poor'"
344,"Female",90,149840,61,"Engineer",1,1,1.38005664375803,0.885293389594564,0.385036614691375,-1.4102156609056,2,"Most valuable - Old, Rich"
346,"Female",78,126599,84,"Lawyer",0,3,0.877743329431204,0.382193861169444,1.21447929457345,-0.385944063957837,2,"Most valuable - Old, Rich"
347,"Female",58,57180,22,"Healthcare",9,1,0.0405544722198314,-1.12052401515874,-1.02140966858693,-1.4102156609056,9,"Least valuable"
348,"Female",99,184426,41,"Artist",9,1,1.75679162950314,1.63397891474887,-0.336217889553909,-1.4102156609056,2,"Most valuable - Old, Rich"
349,"Female",24,151085,39,"Marketing",2,5,-1.3826665850395,0.912243990381504,-0.408343339978438,0.638327532989931,1,"Most valuable - Young, Rich"
350,"Female",88,166107,98,"Artist",13,4,1.29633775803689,1.23742625947501,1.71935744754515,0.126191734516047,2,"Most valuable - Old, Rich"
351,"Female",92,67850,91,"Artist",9,4,1.46377552947916,-0.88954978994055,1.4669183710593,0.126191734516047,7,"Valuable - Old, 'Poor' "
352,"Male",99,173394,4,"Engineer",13,1,1.75679162950314,1.395168450587,-1.67053872240769,-1.4102156609056,6,"Target - Young"
353,"Female",51,72303,98,"Lawyer",7,1,-0.252461627804149,-0.793155392105816,1.71935744754515,-1.4102156609056,4,"Valuable - Young, 'Poor'"
354,"Male",23,181760,35,"Healthcare",14,3,-1.42452602790007,1.57626782904768,-0.552594240827495,-0.385944063957837,6,"Target - Young"
356,"Male",22,172923,20,"Engineer",6,1,-1.46638547076064,1.38497268113267,-1.09353511901146,-1.4102156609056,6,"Target - Young"
357,"Female",89,115811,87,"Homemaker",11,4,1.33819720089746,0.14866528182044,1.32266747021024,0.126191734516047,7,"Valuable - Old, 'Poor' "
358,"Male",20,184324,51,"Marketing",13,5,-1.55010435648178,1.63177091372054,0.0244093625687329,0.638327532989931,1,"Most valuable - Young, Rich"
